duration,input.bin,input.doc_len,input.document_id,input.document_title,input.index,input.query_id,input.topic_description,input.topic_query,job,output.relevant_snippets,output.relevant_snippets.annotations,output.relevant_snippets.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,max_relevance_score,none_score,nist_rel,nist_rel_binary,crowd_rel_binary,crowd_rel_ternary
122.7142857143,2,992,20365,CHLORINE LEVELS REPORTED HIGH OVER ANTARCTICA,11980,353,"Identify systematic explorations and scientific investigations of Antarctica, current or planned.",Antarctica exploration,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 4, 's9': 3, 's7': 3, 's1': 3, 's2': 2, 's11': 2, 's5': 2, 's6': 2, 's15': 1, 's8': 1, 's13': 1, 's10': 1, 's17': 1, 's16': 1, 's3': 1, 's4': 1, 's12': 1, 's14': 1})",31,18,7,0.5548364211,"Counter({'none': 0.7688586259233712, 's9': 0.2311413740766288, 's7': 0.2311413740766288, 's1': 0.2311413740766288, 's2': 0.05069080989988287, 's11': 0.05069080989988287, 's6': 0.05069080989988287, 's5': 0.05069080989988287, 's8': 0.004836781853293226, 's13': 0.004836781853293226, 's10': 0.004836781853293226, 's17': 0.004836781853293226, 's16': 0.004836781853293226, 's15': 0.004836781853293226, 's3': 0.004836781853293226, 's12': 0.004836781853293226, 's4': 0.004836781853293226, 's14': 0.004836781853293226})",0.3674488878,"Counter({'none': 0.5714285714285714, 's9': 0.42857142857142855, 's7': 0.42857142857142855, 's1': 0.42857142857142855, 's2': 0.2857142857142857, 's11': 0.2857142857142857, 's6': 0.2857142857142857, 's5': 0.2857142857142857, 's8': 0.14285714285714285, 's13': 0.14285714285714285, 's10': 0.14285714285714285, 's17': 0.14285714285714285, 's16': 0.14285714285714285, 's15': 0.14285714285714285, 's3': 0.14285714285714285, 's12': 0.14285714285714285, 's4': 0.14285714285714285, 's14': 0.14285714285714285})",0.2311413741,0.7688586259,2,1,1,2
98.5714285714,2,574,20611,FOREIGNERS WILL BE ABLE TO OWN FRENCH BROKERS,5442,646,Find documents that discuss an increase in the number of people receiving food stamp benefits.,food stamps increase,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's9': 1, 's8': 1, 's3': 1, 's12': 1, 's11': 1, 's10': 1, 's7': 1, 's5': 1, 's6': 1, 's4': 1, 's1': 1})",17,12,7,0.9972852489,"Counter({'none': 0.9988758432256682, 's9': 0.001124156774331738, 's8': 0.001124156774331738, 's3': 0.001124156774331738, 's12': 0.001124156774331738, 's11': 0.001124156774331738, 's10': 0.001124156774331738, 's7': 0.001124156774331738, 's5': 0.001124156774331738, 's6': 0.001124156774331738, 's4': 0.001124156774331738, 's1': 0.001124156774331738})",0.7142857143,"Counter({'none': 0.8571428571428571, 's9': 0.14285714285714285, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's12': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285, 's6': 0.14285714285714285, 's4': 0.14285714285714285, 's1': 0.14285714285714285})",0.0011241568,0.9988758432,0,0,0,0
92,2,819,20825,REPORT FEARS OVER-EXPLOITATION OF ANTARCTIC MARINE RESOURCES,1786,399,Identify documents that discuss the activities or equipment of oceanographic vessels.,oceanographic vessels,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s13': 5, 's1': 5, 's8': 4, 's12': 4, 's10': 4, 's7': 4, 's9': 4, 's5': 4, 's4': 4, 's3': 4, 's14': 4, 's11': 4, 's2': 3, 's6': 3, 'none': 2})",58,15,7,0.7917209644,"Counter({'none': 0.9419166666638987, 's13': 0.058083333336101314, 's1': 0.058083333336101314, 's8': 0.04666177779162901, 's12': 0.04666177779162901, 's10': 0.04666177779162901, 's7': 0.04666177779162901, 's9': 0.04666177779162901, 's5': 0.04666177779162901, 's4': 0.04666177779162901, 's3': 0.04666177779162901, 's14': 0.04666177779162901, 's11': 0.04666177779162901, 's2': 0.032099897471175275, 's6': 0.032099897471175275})",0.3961715242,"Counter({'s13': 0.7142857142857143, 's1': 0.7142857142857143, 's8': 0.5714285714285714, 's12': 0.5714285714285714, 's10': 0.5714285714285714, 's7': 0.5714285714285714, 's9': 0.5714285714285714, 's5': 0.5714285714285714, 's4': 0.5714285714285714, 's3': 0.5714285714285714, 's14': 0.5714285714285714, 's11': 0.5714285714285714, 's2': 0.42857142857142855, 's6': 0.42857142857142855, 'none': 0.2857142857142857})",0.0580833333,0.9419166667,1,1,0,0
143.2857142857,2,819,20825,REPORT FEARS OVER-EXPLOITATION OF ANTARCTIC MARINE RESOURCES,11990,353,"Identify systematic explorations and scientific investigations of Antarctica, current or planned.",Antarctica exploration,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s8': 4, 's3': 4, 's6': 4, 's5': 4, 's9': 3, 's2': 3, 's1': 3, 's7': 2, 's14': 2, 's13': 2, 'none': 2, 's12': 2, 's4': 2, 's10': 1, 's11': 1})",39,15,7,0.2651499172,"Counter({'none': 0.5981056998045025, 's6': 0.258427182741092, 's8': 0.23133807050373578, 's3': 0.23133807050373578, 's5': 0.23133807050373578, 's4': 0.21321012374875864, 's1': 0.18868417644673893, 's9': 0.08787095304933024, 's2': 0.08787095304933024, 's14': 0.08579993788371659, 's13': 0.08579993788371659, 's7': 0.07181402145996676, 's11': 0.06974300629435311, 's12': 0.01812794675497712, 's10': 0.0020710151656136485})",0.2804537037,"Counter({'s8': 0.5714285714285714, 's3': 0.5714285714285714, 's6': 0.5714285714285714, 's5': 0.5714285714285714, 's9': 0.42857142857142855, 's2': 0.42857142857142855, 's1': 0.42857142857142855, 's7': 0.2857142857142857, 's14': 0.2857142857142857, 's13': 0.2857142857142857, 'none': 0.2857142857142857, 's12': 0.2857142857142857, 's4': 0.2857142857142857, 's10': 0.14285714285714285, 's11': 0.14285714285714285})",0.2584271827,0.5981056998,2,1,1,2
81,2,576,21560,WOULD YOU BUY A BIC FROM THIS BULL,3010,426,Provide information on the use of dogs worldwide for law enforcement purposes.,"law enforcement, dogs",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 4, 's4': 3, 's3': 1, 's2': 1, 's1': 1, 's7': 1, 's5': 1})",12,7,7,0.5960326981,"Counter({'none': 0.792145210370372, 's4': 0.20785478962962792, 's3': 0.0012340881245456192, 's2': 0.0012340881245456192, 's1': 0.0012340881245456192, 's7': 0.0012340881245456192, 's5': 0.0012340881245456192})",0.3722141229,"Counter({'none': 0.5714285714285714, 's4': 0.42857142857142855, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285})",0.2078547896,0.7921452104,0,0,1,2
101.4285714286,2,673,21667,Bush Is Accused of Pressure on Power Project,11657,307,"Identify hydroelectric projects proposed or under construction by country and location. Detailed description of nature, extent, purpose, problems, and consequences is desirable.",New Hydroelectric Projects,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's2': 1, 's1': 1})",8,3,7,0.8298790265,"Counter({'none': 0.922799938639741, 's2': 0.07720006136025898, 's1': 0.07720006136025898})",0.7142857143,"Counter({'none': 0.8571428571428571, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.0772000614,0.9227999386,2,1,0,0
103.5714285714,2,720,21715,LEADING WOMEN OF 42 NATIONS DISCUSS POWER,5584,321,"Pertinent documents will reflect the fact that women continue to be poorly represented in parliaments across the world, and the gap in political power between the sexes is very wide, particularly in the Third World.",Women in Parliaments,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's13': 1, 's1': 1, 's10': 1, 's6': 1, 's5': 1, 's9': 1, 's3': 1, 's4': 1, 's11': 1, 's14': 1})",17,12,7,0.9972852489,"Counter({'none': 0.9988758432256682, 's8': 0.001124156774331738, 's13': 0.001124156774331738, 's1': 0.001124156774331738, 's10': 0.001124156774331738, 's6': 0.001124156774331738, 's5': 0.001124156774331738, 's9': 0.001124156774331738, 's3': 0.001124156774331738, 's4': 0.001124156774331738, 's11': 0.001124156774331738, 's14': 0.001124156774331738})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's13': 0.14285714285714285, 's1': 0.14285714285714285, 's10': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's9': 0.14285714285714285, 's3': 0.14285714285714285, 's4': 0.14285714285714285, 's11': 0.14285714285714285, 's14': 0.14285714285714285})",0.0011241568,0.9988758432,2,1,0,0
62.7142857143,2,659,22287,TERRORIST'S CONFESSIONS HELPING ITALY,5875,341,"A relevant document would discuss the effectiveness of efforts to better scrutinize passengers and luggage on all flights, but particularly international flights.",Airport Security,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
66.7142857143,2,519,24141,Aegean Dispute Worsens Turkish-Greek Ties,1780,399,Identify documents that discuss the activities or equipment of oceanographic vessels.,oceanographic vessels,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s8': 4, 's3': 4, 's2': 4, 's1': 4, 's7': 4, 's9': 4, 's5': 4, 's4': 4, 's6': 4, 'none': 3})",39,10,7,0.9183354447,"Counter({'none': 0.9715046070353219, 's8': 0.028495392964678047, 's3': 0.028495392964678047, 's2': 0.028495392964678047, 's1': 0.028495392964678047, 's7': 0.028495392964678047, 's9': 0.028495392964678047, 's5': 0.028495392964678047, 's4': 0.028495392964678047, 's6': 0.028495392964678047})",0.4285714286,"Counter({'s8': 0.5714285714285714, 's3': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 's7': 0.5714285714285714, 's9': 0.5714285714285714, 's5': 0.5714285714285714, 's4': 0.5714285714285714, 's6': 0.5714285714285714, 'none': 0.42857142857142855})",0.028495393,0.971504607,1,1,0,0
61.8571428571,2,986,24460,IOWA PARENTS SYMBOLS OF DEFIANCE ON SCHOOLS,10672,394,Identify documents that discuss the education of children at home (home schooling).,home schooling,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's5': 1})",7,2,7,0.8839802404,"Counter({'none': 0.9483262720284766, 's5': 0.051673727971523344})",0.7142857143,"Counter({'none': 0.8571428571428571, 's5': 0.14285714285714285})",0.051673728,0.948326272,2,1,0,0
176.7142857143,2,657,24977,Nigeria Seeking to Curb Population Growth,12097,435,What measures have been taken worldwide and what countries have been effective in curbing population growth?,curbing population growth,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s8': 3, 's3': 3, 's12': 3, 's11': 3, 's7': 3, 's9': 3, 's5': 3, 's4': 3, 's2': 3, 's6': 3, 'none': 2, 's10': 2, 's1': 2})",36,13,7,0.3102115058,"Counter({'none': 0.662801942903081, 's3': 0.2527883351465538, 's5': 0.09108118307831856, 's8': 0.023442151083297662, 's12': 0.023442151083297662, 's11': 0.023442151083297662, 's7': 0.023442151083297662, 's9': 0.023442151083297662, 's4': 0.023442151083297662, 's2': 0.023442151083297662, 's6': 0.023442151083297662, 's10': 0.015056806105625455, 's1': 0.015056806105625455})",0.2279854143,"Counter({'s8': 0.42857142857142855, 's3': 0.42857142857142855, 's12': 0.42857142857142855, 's11': 0.42857142857142855, 's7': 0.42857142857142855, 's9': 0.42857142857142855, 's5': 0.42857142857142855, 's4': 0.42857142857142855, 's2': 0.42857142857142855, 's6': 0.42857142857142855, 'none': 0.2857142857142857, 's10': 0.2857142857142857, 's1': 0.2857142857142857})",0.2527883351,0.6628019429,0,0,1,2
115.4285714286,2,561,26938,F.A.A. BARS USE OF DRUG-TESTING LAB,7115,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 4, 's3': 3, 's5': 3, 's2': 2, 's7': 2, 's6': 2, 's4': 2, 's8': 1, 's1': 1, 's9': 1})",21,10,7,0.8363172884,"Counter({'none': 0.9323939534976222, 's3': 0.06760604650237782, 's5': 0.06760604650237782, 's2': 0.011998920494258247, 's7': 0.011998920494258247, 's6': 0.011998920494258247, 's4': 0.011998920494258247, 's8': 0.005865559678128783, 's1': 0.005865559678128783, 's9': 0.005865559678128783})",0.3745357796,"Counter({'none': 0.5714285714285714, 's3': 0.42857142857142855, 's5': 0.42857142857142855, 's2': 0.2857142857142857, 's7': 0.2857142857142857, 's6': 0.2857142857142857, 's4': 0.2857142857142857, 's8': 0.14285714285714285, 's1': 0.14285714285714285, 's9': 0.14285714285714285})",0.0676060465,0.9323939535,0,0,0,0
93.8571428571,2,694,27375,NEW HAVEN DOG LAW DRAWS MIXED REACTION,3053,426,Provide information on the use of dogs worldwide for law enforcement purposes.,"law enforcement, dogs",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
145.1428571429,2,694,27375,NEW HAVEN DOG LAW DRAWS MIXED REACTION,9439,442,Find accounts of selfless heroic acts by individuals or small groups for the benefit of others or a cause.,heroic acts,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's9': 1, 's8': 1, 's5': 1})",9,4,7,0.8933555826,"Counter({'none': 0.9527096646779298, 's9': 0.04729033532207031, 's8': 0.04729033532207031, 's5': 0.04729033532207031})",0.7142857143,"Counter({'none': 0.8571428571428571, 's9': 0.14285714285714285, 's8': 0.14285714285714285, 's5': 0.14285714285714285})",0.0472903353,0.9527096647,0,0,0,0
119.4285714286,2,738,29374,"MAKING ELECTRICITY, WITH A DOSE OF CONSERVATION",11647,307,"Identify hydroelectric projects proposed or under construction by country and location. Detailed description of nature, extent, purpose, problems, and consequences is desirable.",New Hydroelectric Projects,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's3': 1, 's5': 1, 's4': 1})",9,4,7,0.9021102727,"Counter({'none': 0.9567575278274726, 's3': 0.04324247217252739, 's5': 0.04324247217252739, 's4': 0.04324247217252739})",0.7142857143,"Counter({'none': 0.8571428571428571, 's3': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0432424722,0.9567575278,2,1,0,0
236,2,607,29914,FRONTLINE' EXAMINES 'SECURITY RISK' OF 1946,8178,354,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.",journalist risks,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's3': 1, 's2': 1, 's1': 1, 's7': 1, 's6': 1, 's4': 1})",12,7,7,0.9115189842,"Counter({'none': 0.9615610767105015, 's3': 0.03843892328949858, 's2': 0.03843892328949858, 's1': 0.03843892328949858, 's7': 0.03843892328949858, 's6': 0.03843892328949858, 's4': 0.03843892328949858})",0.7142857143,"Counter({'none': 0.8571428571428571, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's4': 0.14285714285714285})",0.0384389233,0.9615610767,0,0,0,0
117.4285714286,2,916,30265,DUTCH FEAR: AIDS CASES' LAST STOP,11260,393,Identify documents that discuss mercy killings.,mercy killing,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's8': 2, 's3': 2, 's12': 2, 's13': 2, 's9': 1, 's11': 1, 's10': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1, 's15': 1, 's2': 1, 's14': 1, 's1': 1})",24,16,7,0.8744446476,"Counter({'none': 0.9458017074637911, 's8': 0.05419829253620903, 's3': 0.05419829253620903, 's12': 0.05419829253620903, 's13': 0.05419829253620903, 's9': 0.0011115470142175252, 's11': 0.0011115470142175252, 's10': 0.0011115470142175252, 's7': 0.0011115470142175252, 's5': 0.0011115470142175252, 's6': 0.0011115470142175252, 's15': 0.0011115470142175252, 's2': 0.0011115470142175252, 's4': 0.0011115470142175252, 's1': 0.0011115470142175252, 's14': 0.0011115470142175252})",0.5007808466,"Counter({'none': 0.7142857142857143, 's8': 0.2857142857142857, 's3': 0.2857142857142857, 's12': 0.2857142857142857, 's13': 0.2857142857142857, 's9': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285, 's6': 0.14285714285714285, 's15': 0.14285714285714285, 's2': 0.14285714285714285, 's4': 0.14285714285714285, 's1': 0.14285714285714285, 's14': 0.14285714285714285})",0.0541982925,0.9458017075,2,1,0,0
89.4285714286,2,550,30337,JUDGE SUPPORTS G.M. ON BRAKES IN 1980 X-CARS,1760,397,Identify documents that discuss the reasons for automobile recalls.,automobile recalls,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's9': 1, 's8': 1, 's3': 1, 's2': 1, 's1': 1, 's10': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1})",15,11,7,0.9926643361,"Counter({'none': 0.9970883748627382, 's9': 0.0028946154069444917, 's8': 0.0028946154069444917, 's3': 0.0028946154069444917, 's2': 0.0028946154069444917, 's1': 0.0028946154069444917, 's10': 0.0028946154069444917, 's7': 0.0028946154069444917, 's6': 0.0028946154069444917, 's4': 0.0028946154069444917, 's5': 1.7009730317365694e-05})",0.4761904762,"Counter({'none': 0.7142857142857143, 's9': 0.14285714285714285, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0028946154,0.9970883749,0,0,0,0
86.8571428571,2,638,31383,PISA IS HOPIN TO GIVE LEANING TOWER A REST,3201,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's11': 1, 's10': 1, 's7': 1, 's9': 1, 's6': 1, 's4': 1, 's1': 1})",16,11,7,0.9973912429,"Counter({'none': 0.9989116988414221, 's8': 0.0010883011585779247, 's3': 0.0010883011585779247, 's2': 0.0010883011585779247, 's11': 0.0010883011585779247, 's10': 0.0010883011585779247, 's7': 0.0010883011585779247, 's9': 0.0010883011585779247, 's6': 0.0010883011585779247, 's4': 0.0010883011585779247, 's1': 0.0010883011585779247})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's9': 0.14285714285714285, 's6': 0.14285714285714285, 's4': 0.14285714285714285, 's1': 0.14285714285714285})",0.0010883012,0.9989116988,2,1,0,0
64.4285714286,2,816,31843,Castro Says Harmony Is Up to U.S.,6940,414,How much sugar does Cuba export and which countries import it?,"Cuba, sugar, exports",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
74.5714285714,2,946,31888,LINGUIST PLEADS FOR A GLORY THAT WAS GREEK,3257,433,Is there contemporary interest in the Greek philosophy of stoicism?,"Greek, philosophy, stoicism",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
53.2857142857,2,936,32218,CHINA'S BIRTH RATE ON RISE AGAIN AS OFFICIAL SANCTIONS ARE IGNORED,12119,435,What measures have been taken worldwide and what countries have been effective in curbing population growth?,curbing population growth,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
79.2857142857,2,566,33511,"Yes, College Without Bankruptcy",7245,690,Find documents which describe an advantage in hiring potential or increased income for graduates of U.S. colleges.,college education advantage,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's3': 1, 's2': 1, 's1': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1})",13,8,7,0.9937241741,"Counter({'none': 0.9974052410908529, 's3': 0.0025947589091471135, 's2': 0.0025947589091471135, 's1': 0.0025947589091471135, 's7': 0.0025947589091471135, 's6': 0.0025947589091471135, 's5': 0.0025947589091471135, 's4': 0.0025947589091471135})",0.7142857143,"Counter({'none': 0.8571428571428571, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0025947589,0.9974052411,0,0,0,0
68.7142857143,2,516,35420,U.S. POPULATION PUT AT 240 MILLION AS CENSUS TRENDS PERSIST,12106,435,What measures have been taken worldwide and what countries have been effective in curbing population growth?,curbing population growth,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's5': 2, 's3': 1, 's2': 1, 's7': 1, 's6': 1})",11,6,7,0.7270308881,"Counter({'none': 0.8717826817898671, 's5': 0.128217318210133, 's3': 0.0785869429186152, 's2': 0.0785869429186152, 's7': 0.04963037529151778, 's6': 0.04963037529151778})",0.4920634921,"Counter({'none': 0.7142857142857143, 's5': 0.2857142857142857, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285})",0.1282173182,0.8717826818,0,0,1,1
